ATTENTION,32.748073,33.087302
SPAN,33.087302,33.496372
BUT,33.496372,34.005215
sp,34.005215,34.065079
BEFORE,34.065079,35.421995
I,35.421995,35.541723
GOT,35.541723,35.801134
INTO,35.801134,36.030612
ALL,36.030612,36.240136
THIS,36.240136,36.419728
STUFF,36.419728,36.729025
sp,36.729025,37.347619
I,37.347619,37.886395
WAS,37.886395,38.664626
SO,38.664626,39.043764
GOOD,39.043764,39.163492
AT,39.163492,39.263265
PAYING,39.263265,39.502721
ATTENTION,39.502721,39.961678
sp,39.961678,40.919501
AND,40.919501,41.418367
I,41.418367,41.538095
KNOW,41.538095,41.657823
THAT,41.657823,42.226531
sp,42.226531,42.336281
THROUGHOUT,42.336281,42.685488
HIGH,42.685488,42.855102
SCHOOL,42.855102,43.244218
I'VE,43.244218,43.373923
BEEN,43.373923,43.693197
sp,43.693197,43.733107
DEEPLY,43.733107,44.152154
INVOLVED,44.152154,44.641043
IN,44.641043,44.710884
VIDEO,44.710884,45.149887
GAMES,45.149887,45.898186
AND,45.898186,46.297279
sp,46.297279,47.584354
I,47.584354,47.813832
sp,47.813832,47.843764
DON'T,47.843764,48.192971
THINK,48.192971,48.382540
THAT,48.382540,48.502268
THAT'S,48.502268,48.761678
BENEFITED,48.761678,49.260544
ME,49.260544,49.519955
IN,49.519955,49.659637
ANY,49.659637,50.008844
WAY,50.008844,50.288209
AND,50.288209,50.477778
I,50.477778,50.507710
DON'T,50.507710,50.757143
sp,50.757143,50.777098
THINK,50.777098,50.986621
THAT,50.986621,51.076417
IT'S,51.076417,51.285941
ENTIRELY,51.285941,51.744898
HARMLESS,51.744898,52.393424
sp,52.393424,53.570748
UH,53.570748,53.979819
sp,53.979819,55.955329
I,55.955329,56.194785
sp,56.194785,56.224717
THINK,56.224717,56.992971
THAT,56.992971,57.412018
IT,57.412018,57.581633
DEFINITELY,57.581633,58.220181
PREVENTS,58.220181,58.719048
PEOPLE,58.719048,58.868707
FROM,58.868707,58.968481
DEVELOPING,58.968481,59.387528
INTO,59.387528,59.537188
TRULY,59.537188,59.856463
STRONG,59.856463,60.135828
AND,60.135828,60.255556
INDEPENDENT,60.255556,60.664626
INDIVIDUALS,60.664626,61.462812
sp,61.462812,61.542630
BECAUSE,61.542630,61.792063
THIS,61.792063,62.011565
CAN,62.011565,62.221088
RUIN,62.221088,62.500454
YOUR,62.500454,62.640136
LIFE,62.640136,62.859637
PEOPLE,62.859637,63.148980
GET,63.148980,63.258730
SO,63.258730,63.997052
OBSESSED,63.997052,64.635601
WITH,64.635601,64.755329
THESE,64.755329,65.004762
GAMES,65.004762,65.593424
sp,65.593424,66.142177
THAT,66.142177,66.561224
sp,66.561224,67.748526
THEY,67.748526,68.407029
sp,68.407029,68.556689
WANT,68.556689,69.285034
sp,69.285034,69.324943
TO,69.324943,69.993424
sp,69.993424,71.480045
KILL,71.480045,71.749433
PEOPLE,71.749433,72.138549
sp,72.138549,72.457823
I,72.457823,72.567574
MEAN,72.567574,72.807029
THAT'S,72.807029,73.046485
A,73.046485,73.136281
VERY,73.136281,73.665079
sp,73.665079,74.582993
MINE,74.582993,75.091837
sp,75.091837,75.670522
IT'S,75.670522,75.880045
A,75.880045,75.909977
VERY,75.909977,76.169388
MINORITY,76.169388,76.778005
OF,76.778005,76.847846
PEOPLE,76.847846,77.306803
THAT,77.306803,77.616100
sp,77.616100,77.695918
TAKE,77.695918,78.534014
AND,78.534014,79.002948
WANNA,79.002948,79.501814
STORM,79.501814,80.719048
A,80.719048,80.748980
POLICE,80.748980,81.068254
STATION,81.068254,81.457370
AND,81.457370,81.567120
KILL,81.567120,81.736735
AS,81.736735,81.816553
MANY,81.816553,82.026077
COPS,82.026077,82.305442
AS,82.305442,82.375283
THEY,82.375283,82.534921
CAN,82.534921,82.983900
sp,82.983900,83.263265
BUT,83.263265,83.382993
IT,83.382993,83.482766
DEFINITELY,83.482766,83.971655
DOES,83.971655,84.251020
HAPPEN,84.251020,84.690023
sp,84.690023,85.408390
AND,85.408390,85.947166
sp,85.947166,86.675510
I,86.675510,86.805215
MEAN,86.805215,87.074603
THESE,87.074603,87.363946
PEOPLE,87.363946,87.653288
MAY,87.653288,87.812925
NOT,87.812925,87.992517
HAVE,87.992517,88.092290
BEEN,88.092290,88.670975
sp,88.670975,89.319501
TRULY,89.319501,89.688662
STRONG,89.688662,89.978005
OR,89.978005,90.217460
INDEPENDENT,90.217460,90.666440
INDIVIDUALS,90.666440,91.344898
IN,91.344898,91.404762
THE,91.404762,91.474603
FIRST,91.474603,91.783900
PLACE,91.783900,92.043311
BUT,92.043311,92.163039
IT'S,92.163039,92.372562
DEFINITELY,92.372562,93.140816
sp,93.140816,93.330385
STOPPED,93.330385,93.859184
THEM,93.859184,94.248299
sp,94.248299,94.288209
FROM,94.288209,94.567574
BECOMING,94.567574,95.066440
THIS,95.066440,96.084127
sp,96.084127,96.393424
AND,96.393424,96.932200
sp,96.932200,98.847846
I,98.847846,99.057370
DON'T,99.057370,99.496372
FEEL,99.496372,99.925397
LIKE,99.925397,100.404308
sp,100.404308,101.162585
PEOPLE,101.162585,101.561678
CAN,101.561678,101.711338
GO,101.711338,102.270068
AROUND,102.270068,102.739002
IN,102.739002,102.828798
SAYING,102.828798,103.477324
sp,103.477324,104.355329
THAT,104.355329,105.343084
A,105.343084,105.412925
DIVA,105.412925,105.881859
THAT,105.881859,106.031519
GETS,106.031519,106.260998
EVERYTHING,106.260998,106.739909
SHE,106.739909,106.999320
WANTS,106.999320,107.408390
IS,107.408390,107.568027
GONNA,107.568027,108.206576
sp,108.206576,108.336281
BECOME,108.336281,108.914966
TRULY,108.914966,109.304082
STRONG,109.304082,109.822902
AND,109.822902,109.992517
INDEPENDENT,109.992517,110.361678
I,110.361678,110.481406
THINK,110.481406,110.631066
SHE'S,110.631066,111.369388
sp,111.369388,111.958050
GONNA,111.958050,112.197506
sp,112.197506,112.307256
BE,112.307256,112.456916
RIDICULOUSLY,112.456916,113.235147
DEPENDENT,113.235147,113.704082
ON,113.704082,113.833787
THE,113.833787,113.913605
PEOPLE,113.913605,114.592063
sp,114.592063,114.731746
THAT,114.731746,115.490023
sp,115.490023,115.569841
SHE,115.569841,115.929025
PAYS,115.929025,116.228345
TO,116.228345,116.318141
DO,116.318141,116.587528
THIS,116.587528,116.946712
sp,116.946712,117.665079
AND,117.665079,118.124036
sp,118.124036,118.802494
IT,118.802494,119.021995
sp,119.021995,119.251474
DOESN'T,119.251474,119.830159
MAKE,119.830159,120.019728
SENSE,120.019728,120.608390
sp,120.608390,120.668254
THAT,120.668254,120.927664
THEY,120.927664,121.137188
CAN,121.137188,121.476417
sp,121.476417,121.596145
CALL,121.596145,122.204762
THEMSELVES,122.204762,122.823356
sp,122.823356,123.102721
TRULY,123.102721,123.581633
INDEPENDENT,123.581633,124.150340
WHEN,124.150340,124.290023
THEY'VE,124.290023,124.589342
BEEN,124.589342,124.838776
LIVING,124.838776,125.138095
OFF,125.138095,125.367574
THESE,125.367574,125.776644
sp,125.776644,126.335374
LUXURIES,126.335374,126.934014
AND,126.934014,127.103628
CONVENIENCES,127.103628,128.091383
THAT,128.091383,128.310884
WERE,128.310884,128.470522
GIVEN,128.470522,128.809751
TO,128.809751,128.929478
THEM,128.929478,129.168934
WHEN,129.168934,129.897279
sp,129.897279,129.977098
THEY,129.977098,130.036961
sp,130.036961,130.416100
WERE,130.416100,130.475964
BORN,130.475964,130.825170
sp,130.825170,131.463719
